date,hls_date,gcc_mean,evi,source_file
5/30/2021,5/30/2021,0.33326,0.138663217,arsmorris3_2021
10/5/2023,10/5/2023,0.33016,0.138639867,goodwaterbau_2023
4/13/2022,4/13/2022,0.32441,0.138576314,arsmorris1_2022
11/9/2023,11/9/2023,0.35985,0.138573632,goodwater_2023
4/15/2023,4/15/2023,0.32763,0.138511002,arsmorris1_2023
10/26/2022,10/26/2022,0.32565,0.138497293,ecb1_2022
5/15/2023,5/15/2023,0.34819,0.138479009,mead1_2023
11/24/2023,11/24/2023,0.34925,0.138445407,NEON.D06.KONA.DP1.00033_2023
11/9/2021,11/9/2021,0.33455,0.138377726,goodwaterbau_2021
12/11/2022,12/11/2022,0.35037,0.138376579,mead3_2022
10/24/2022,10/24/2022,0.34336,0.138351664,mandani2_2022
11/18/2022,11/18/2022,0.33542,0.138349801,goodwaterbau_2022
1/22/2022,1/22/2022,0.33795,0.138327643,NEON.D06.KONA.DP1.00033_2022
11/10/2022,11/10/2022,0.3236,0.138300776,arsmorris1_2022
4/7/2021,4/7/2021,0.33608,0.138291419,goodwaterbau_2021
6/11/2023,6/11/2023,0.33965,0.13829039,bouldincorn_2023
5/24/2021,5/24/2021,0.35062,0.138268948,arsbrooks10_2021
10/23/2022,10/23/2022,0.31246,0.138266042,ecb2_2022
10/25/2023,10/25/2023,0.34726,0.138255402,ecb4_2023
11/23/2023,11/23/2023,0.33903,0.138239563,arsltarucbec1_2023
11/11/2022,11/11/2022,0.31462,0.138222679,bouldincorn_2022
5/25/2021,5/25/2021,0.35508,0.138205931,mead1_2021
5/21/2021,5/21/2021,0.35233,0.138198048,mead3_2021
1/9/2022,1/9/2022,0.31014,0.138176203,arscolesnorth_2022
5/30/2022,5/30/2022,0.30899,0.138172179,arscolesnorth_2022
11/11/2022,11/11/2022,0.3237,0.138112307,arsmorris1_2022
11/27/2023,11/27/2023,0.33456,0.138109595,ecb1_2023
4/27/2023,4/27/2023,0.34954,0.138104782,mead3_2023
10/5/2023,10/5/2023,0.33664,0.138101831,mead1_2023
11/8/2022,11/8/2022,0.32586,0.138036877,arsope3ltar_2022
11/7/2022,11/7/2022,0.33641,0.137984663,NEON.D06.KONA.DP1.00033_2022
11/9/2022,11/9/2022,0.3242,0.137973055,arsmorris1_2022
6/23/2021,6/23/2021,0.35496,0.137961894,mandani2_2021
10/20/2022,10/20/2022,0.32073,0.137954235,goodwater_2022
4/2/2023,4/2/2023,0.33484,0.137924463,arsbrooks10_2023
6/16/2022,6/16/2022,0.33919,0.137921184,arsbrooks10_2022
11/3/2023,11/3/2023,0.34068,0.137901351,NEON.D06.KONA.DP1.00033_2023
5/4/2023,5/4/2023,0.35313,0.137894988,arkansascornsoy_2023
5/23/2021,5/23/2021,0.34967,0.137860745,mandani2_2021
4/24/2022,4/24/2022,0.31403,0.137809128,arscolesnorth_2022
4/20/2021,4/20/2021,0.34572,0.137805998,mandani2_2021
5/29/2022,5/29/2022,0.34814,0.137680769,mandani2_2022
1/31/2022,1/31/2022,0.33808,0.137649938,NEON.D06.KONA.DP1.00033_2022
4/13/2022,4/13/2022,0.33265,0.137647524,NEON.D06.KONA.DP1.00033_2022
9/24/2021,9/24/2021,0.31495,0.137624651,arsmorris3_2021
10/1/2021,10/1/2021,0.32337,0.137610525,arsbrooks10_2021
9/22/2023,9/22/2023,0.31238,0.137605637,arsmorris3_2023
11/11/2023,11/11/2023,0.31118,0.13758643,bouldincorn_2023
5/22/2023,5/22/2023,0.34856,0.137581736,mandani2_2023
11/24/2023,11/24/2023,0.33848,0.137578547,arsltarucbec1_2023
10/11/2021,10/11/2021,0.33455,0.137545601,mead1_2021
5/8/2023,5/8/2023,0.33704,0.13753894,NEON.D06.KONA.DP1.00033_2023
6/14/2022,6/14/2022,0.31068,0.137464061,arscolesnorth_2022
11/12/2022,11/12/2022,0.32455,0.137387201,arsmorris1_2022
11/15/2021,11/15/2021,0.34585,0.13734895,bouldincorn_2021
10/24/2022,10/24/2022,0.32132,0.137302026,arsmorris1_2022
10/25/2022,10/25/2022,0.34725,0.137286037,mandani2_2022
3/25/2021,3/25/2021,0.31734,0.137259215,arscolesnorth_2021
3/24/2021,3/24/2021,0.31672,0.13724485,arscolesnorth_2021
5/31/2022,5/31/2022,0.30908,0.137237981,arscolesnorth_2022
6/1/2021,6/1/2021,0.32055,0.137190133,arscolesnorth_2021
3/26/2021,3/26/2021,0.3173,0.137185365,arscolesnorth_2021
3/23/2021,3/23/2021,0.31515,0.137172744,arscolesnorth_2021
11/8/2022,11/8/2022,0.325,0.137167066,arsmorris1_2022
4/28/2023,4/28/2023,0.34811,0.137153104,mead3_2023
10/10/2023,10/10/2023,0.3207,0.137114733,mead2_2023
3/28/2021,3/28/2021,0.31764,0.137114406,arscolesnorth_2021
11/12/2022,11/12/2022,0.31599,0.137065455,bouldincorn_2022
3/22/2021,3/22/2021,0.31428,0.137036771,arscolesnorth_2021
10/12/2021,10/12/2021,0.35873,0.13702777,mandani2_2021
3/27/2021,3/27/2021,0.31931,0.137025669,arscolesnorth_2021
5/20/2023,5/20/2023,0.35418,0.137024552,mead3_2023
6/12/2021,6/12/2021,0.36677,0.137012005,arsope3ltar_2021
6/13/2022,6/13/2022,0.33538,0.13699235,arsmorris1_2022
6/3/2023,6/3/2023,0.33866,0.136963665,arsmorris1_2023
11/8/2021,11/8/2021,0.33387,0.136938602,goodwaterbau_2021
10/10/2021,10/10/2021,0.30541,0.136923462,arscolesnorth_2021
11/8/2022,11/8/2022,0.33873,0.136883914,NEON.D06.KONA.DP1.00033_2022
3/29/2021,3/29/2021,0.31879,0.136883467,arscolesnorth_2021
3/21/2021,3/21/2021,0.31217,0.136838749,arscolesnorth_2021
6/7/2022,6/7/2022,0.35551,0.136822298,mead3_2022
11/26/2023,11/26/2023,0.33624,0.136798859,ecb1_2023
4/6/2021,4/6/2021,0.33298,0.136795521,goodwaterbau_2021
10/25/2021,10/25/2021,0.33461,0.136777371,arsbrooks10_2021
10/25/2022,10/25/2022,0.32332,0.136709243,arsope3ltar_2022
5/28/2023,5/28/2023,0.31818,0.136685729,ecb2_2023
2/25/2022,2/25/2022,0.31171,0.136577994,arscolesnorth_2022
3/20/2021,3/20/2021,0.31194,0.136562496,arscolesnorth_2021
5/24/2023,5/24/2023,0.31159,0.136554256,arscolesnorth_2023
3/30/2021,3/30/2021,0.31831,0.136505798,arscolesnorth_2021
5/7/2023,5/7/2023,0.33771,0.136478543,NEON.D06.KONA.DP1.00033_2023
10/26/2022,10/26/2022,0.34479,0.136460423,mandani2_2022
10/6/2023,10/6/2023,0.32434,0.136428297,arsbrooks10_2023
6/1/2022,6/1/2022,0.30917,0.136387721,arscolesnorth_2022
1/21/2022,1/21/2022,0.33612,0.136357814,NEON.D06.KONA.DP1.00033_2022
4/14/2023,4/14/2023,0.31889,0.136296928,ecb2_2023
11/12/2023,11/12/2023,0.31073,0.13624689,bouldincorn_2023
5/26/2021,5/26/2021,0.32813,0.136240408,arsmorris1_2021
4/19/2021,4/19/2021,0.34557,0.136239246,mandani2_2021
6/29/2023,6/29/2023,0.35187,0.136210024,ecb2_2023
3/19/2021,3/19/2021,0.31256,0.136198804,arscolesnorth_2021
4/12/2022,4/12/2022,0.33423,0.136195421,NEON.D06.KONA.DP1.00033_2022
2/1/2022,2/1/2022,0.33713,0.136195153,NEON.D06.KONA.DP1.00033_2022
10/17/2022,10/17/2022,0.32884,0.136189818,arsbrooks10_2022
4/29/2023,4/29/2023,0.34846,0.136187851,mead3_2023
3/31/2021,3/31/2021,0.31748,0.136122853,arscolesnorth_2021
10/7/2022,10/7/2022,0.34743,0.136076868,mead3_2022
11/7/2022,11/7/2022,0.32616,0.136016175,arsope3ltar_2022
11/7/2021,11/7/2021,0.33376,0.136015564,goodwaterbau_2021
5/24/2021,5/24/2021,0.33377,0.135986075,arsope3ltar_2021
10/31/2022,10/31/2022,0.35854,0.135983199,arkansascornsoy_2022
6/13/2022,6/13/2022,0.31302,0.135948449,arscolesnorth_2022
11/7/2022,11/7/2022,0.32348,0.135937646,arsmorris1_2022
6/4/2023,6/4/2023,0.33844,0.135934621,arsmorris3_2023
11/25/2023,11/25/2023,0.34189,0.135913655,NEON.D06.KONA.DP1.00033_2023
5/24/2021,5/24/2021,0.34542,0.135907114,mandani2_2021
11/13/2022,11/13/2022,0.31662,0.13583985,bouldincorn_2022
11/16/2021,11/16/2021,0.34759,0.135832548,bouldincorn_2021
11/17/2022,11/17/2022,0.33593,0.135788843,goodwaterbau_2022
11/9/2022,11/9/2022,0.33832,0.135773778,NEON.D06.KONA.DP1.00033_2022
11/8/2023,11/8/2023,0.35431,0.135740504,goodwater_2023
3/18/2021,3/18/2021,0.31209,0.135740355,arscolesnorth_2021
10/19/2022,10/19/2022,0.32205,0.135674909,arsmorris3_2022
4/1/2021,4/1/2021,0.31535,0.135660857,arscolesnorth_2021
5/25/2023,5/25/2023,0.33513,0.135633782,ecb1_2023
5/14/2023,5/14/2023,0.347,0.135619447,mead1_2023
10/27/2022,10/27/2022,0.32769,0.135618359,ecb1_2022
10/24/2023,10/24/2023,0.34185,0.135562584,ecb4_2023
4/23/2022,4/23/2022,0.31506,0.135537431,arscolesnorth_2022
6/2/2022,6/2/2022,0.30882,0.135525197,arscolesnorth_2022
11/17/2023,11/17/2023,0.32467,0.135513365,mead2_2023
11/25/2023,11/25/2023,0.33794,0.135496959,ecb1_2023
11/18/2023,11/18/2023,0.32512,0.13547489,mead2_2023
5/20/2021,5/20/2021,0.35207,0.135462493,mead3_2021
10/27/2022,10/27/2022,0.34531,0.135449216,mandani2_2022
11/16/2023,11/16/2023,0.32175,0.135414645,mead2_2023
5/6/2023,5/6/2023,0.33827,0.1354087,NEON.D06.KONA.DP1.00033_2023
10/6/2023,10/6/2023,0.32977,0.135394484,goodwaterbau_2023
4/5/2021,4/5/2021,0.33287,0.135326728,goodwaterbau_2021
10/13/2021,10/13/2021,0.36268,0.13532269,mandani2_2021
6/1/2022,6/1/2022,0.34745,0.135302559,mead1_2022
11/19/2023,11/19/2023,0.32152,0.135282725,mead2_2023
11/14/2022,11/14/2022,0.31435,0.135281533,bouldincorn_2022
3/17/2021,3/17/2021,0.31468,0.13521947,arscolesnorth_2021
6/22/2021,6/22/2021,0.35201,0.1352112,mandani2_2021
4/30/2023,4/30/2023,0.34913,0.135205045,mead3_2023
11/15/2023,11/15/2023,0.32366,0.135191962,mead2_2023
4/2/2021,4/2/2021,0.30673,0.135104343,arscolesnorth_2021
12/10/2022,12/10/2022,0.3499,0.135101214,mead3_2022
4/8/2023,4/8/2023,0.33953,0.135066181,arsltarucbec1_2023
6/15/2022,6/15/2022,0.34111,0.135050178,arsbrooks10_2022
10/13/2021,10/13/2021,0.34521,0.135019839,mead3_2021
10/24/2022,10/24/2022,0.31042,0.135018036,ecb2_2022
11/13/2023,11/13/2023,0.31047,0.134936437,bouldincorn_2023
11/14/2023,11/14/2023,0.32319,0.134895593,mead2_2023
3/16/2021,3/16/2021,0.31428,0.134794071,arscolesnorth_2021
4/11/2022,4/11/2022,0.33385,0.13478601,NEON.D06.KONA.DP1.00033_2022
10/26/2022,10/26/2022,0.32366,0.134773567,arsope3ltar_2022
5/25/2021,5/25/2021,0.34926,0.134757742,mandani2_2021
5/9/2022,5/9/2022,0.42504,0.134726867,arkansascornsoy_2022
6/3/2022,6/3/2022,0.30663,0.134717897,arscolesnorth_2022
2/2/2022,2/2/2022,0.33672,0.134698197,NEON.D06.KONA.DP1.00033_2022
4/18/2021,4/18/2021,0.34575,0.134657785,mandani2_2021
10/1/2021,10/1/2021,0.32883,0.134653851,goodwaterbau_2021
11/6/2021,11/6/2021,0.33432,0.134630993,goodwaterbau_2021
5/25/2021,5/25/2021,0.3267,0.134540007,arsmorris1_2021
6/12/2022,6/12/2022,0.33773,0.134509146,arsmorris1_2022
11/2/2023,11/2/2023,0.33758,0.134500548,NEON.D06.KONA.DP1.00033_2023
10/29/2022,10/29/2022,0.32658,0.13448444,arsltarucbec1_2022
4/3/2021,4/3/2021,0.31029,0.134453684,arscolesnorth_2021
5/24/2023,5/24/2023,0.3511,0.134422973,arkansascornsoy_2023
11/13/2023,11/13/2023,0.32435,0.134410113,mead2_2023
11/20/2023,11/20/2023,0.3183,0.134404883,mead2_2023
11/17/2021,11/17/2021,0.3445,0.134402603,bouldincorn_2021
11/6/2022,11/6/2022,0.32289,0.134392262,arsmorris1_2022
11/10/2022,11/10/2022,0.33749,0.134362265,NEON.D06.KONA.DP1.00033_2022
5/13/2023,5/13/2023,0.36916,0.134352431,arsltarucbec1_2023
10/10/2023,10/10/2023,0.33463,0.134342849,ecb1_2023
5/5/2023,5/5/2023,0.33982,0.134322673,NEON.D06.KONA.DP1.00033_2023
6/12/2022,6/12/2022,0.30979,0.134278432,arscolesnorth_2022
10/28/2022,10/28/2022,0.3457,0.134237856,mandani2_2022
5/29/2021,5/29/2021,0.33053,0.134233609,arsmorris3_2021
11/24/2023,11/24/2023,0.33762,0.134230599,ecb1_2023
5/19/2023,5/19/2023,0.35326,0.134228066,mead3_2023
11/6/2022,11/6/2022,0.32549,0.134194165,arsope3ltar_2022
5/24/2021,5/24/2021,0.35355,0.134192288,mead1_2021
4/21/2023,4/21/2023,0.32935,0.134167969,arsmorris1_2023
3/15/2021,3/15/2021,0.31168,0.134090334,arscolesnorth_2021
4/13/2022,4/13/2022,0.36406,0.134049743,arkansascornsoy_2022
6/4/2022,6/4/2022,0.30903,0.13404797,arscolesnorth_2022
5/23/2021,5/23/2021,0.3485,0.133991569,arsbrooks10_2021
10/14/2021,10/14/2021,0.3581,0.13397646,mandani2_2021
4/22/2022,4/22/2022,0.31625,0.133963659,arscolesnorth_2022
5/5/2023,5/5/2023,0.35577,0.133956522,arkansascornsoy_2023
10/20/2022,10/20/2022,0.30381,0.133940086,arscolesnorth_2022
4/4/2021,4/4/2021,0.33287,0.13389273,goodwaterbau_2021
10/24/2021,10/24/2021,0.33762,0.133882567,arsbrooks10_2021
1/20/2022,1/20/2022,0.33618,0.133862302,NEON.D06.KONA.DP1.00033_2022
11/12/2023,11/12/2023,0.32427,0.133802027,mead2_2023
6/15/2022,6/15/2022,0.33576,0.133801758,arsmorris3_2022
4/4/2021,4/4/2021,0.31139,0.133699924,arscolesnorth_2021
11/14/2023,11/14/2023,0.31024,0.133681715,bouldincorn_2023
5/26/2021,5/26/2021,0.34992,0.133640319,mandani2_2021
11/15/2022,11/15/2022,0.31641,0.133616522,bouldincorn_2022
11/21/2023,11/21/2023,0.32514,0.1335648,mead2_2023
6/5/2022,6/5/2022,0.30996,0.133563474,arscolesnorth_2022
6/6/2022,6/6/2022,0.35419,0.133555382,mead3_2022
11/17/2021,11/17/2021,0.3371,0.13354513,arsltarucbec1_2021
10/2/2023,10/2/2023,0.33181,0.133532554,NEON.D06.KONA.DP1.00033_2023
10/21/2022,10/21/2022,0.32271,0.133485779,goodwater_2022
11/3/2023,11/3/2023,0.31672,0.133476764,ecb2_2023
4/10/2022,4/10/2022,0.33404,0.133462265,NEON.D06.KONA.DP1.00033_2022
4/14/2022,4/14/2022,0.32659,0.133435041,arsmorris1_2022
5/23/2021,5/23/2021,0.33234,0.133431613,bouldincorn_2021
11/2/2023,11/2/2023,0.31652,0.133428603,ecb2_2023
5/23/2023,5/23/2023,0.34266,0.133422181,arsbrooks10_2023
5/13/2023,5/13/2023,0.34525,0.133394286,mead1_2023
11/1/2023,11/1/2023,0.31506,0.133321613,ecb2_2023
3/14/2021,3/14/2021,0.31335,0.133307904,arscolesnorth_2021
6/11/2022,6/11/2022,0.31015,0.133305013,arscolesnorth_2022
5/2/2023,5/2/2023,0.34907,0.133241028,mead3_2023
2/3/2022,2/3/2022,0.337,0.133239344,NEON.D06.KONA.DP1.00033_2022
11/4/2023,11/4/2023,0.31563,0.133236513,ecb2_2023
10/11/2023,10/11/2023,0.30613,0.13323015,arscolesnorth_2023
5/4/2023,5/4/2023,0.34013,0.133215636,NEON.D06.KONA.DP1.00033_2023
11/11/2022,11/11/2022,0.33645,0.133205637,NEON.D06.KONA.DP1.00033_2022
11/5/2021,11/5/2021,0.33415,0.133203596,goodwaterbau_2021
10/30/2022,10/30/2022,0.35697,0.133171171,arkansascornsoy_2022
6/6/2022,6/6/2022,0.30851,0.133138373,arscolesnorth_2022
11/18/2021,11/18/2021,0.34617,0.133090064,bouldincorn_2021
11/11/2023,11/11/2023,0.32328,0.133077815,mead2_2023
11/5/2022,11/5/2022,0.32509,0.133074939,arsmorris1_2022
4/13/2023,4/13/2023,0.3195,0.133074448,ecb2_2023
4/17/2021,4/17/2021,0.34369,0.133064717,mandani2_2021
6/14/2022,6/14/2022,0.341,0.133060724,arsbrooks10_2022
10/12/2021,10/12/2021,0.33521,0.133023694,mead1_2021
11/26/2023,11/26/2023,0.33756,0.133012101,NEON.D06.KONA.DP1.00033_2023
6/3/2023,6/3/2023,0.33773,0.133011624,arsmorris3_2023
1/8/2022,1/8/2022,0.30716,0.132999748,arscolesnorth_2022
5/20/2023,5/20/2023,0.3479,0.132989168,mandani2_2023
11/23/2023,11/23/2023,0.33955,0.132988632,ecb1_2023
9/24/2023,9/24/2023,0.32801,0.132975042,arsmorris1_2023
5/19/2021,5/19/2021,0.35053,0.132941812,mead3_2021
5/24/2021,5/24/2021,0.32672,0.132934943,arsmorris1_2021
10/23/2023,10/23/2023,0.33658,0.132895634,ecb4_2023
11/16/2022,11/16/2022,0.33522,0.132869095,goodwaterbau_2022
6/7/2022,6/7/2022,0.30818,0.132868901,arscolesnorth_2022
10/28/2022,10/28/2022,0.3252,0.132867247,ecb1_2022
10/6/2021,10/6/2021,0.32375,0.132855594,arsmorris1_2021
10/29/2022,10/29/2022,0.34643,0.132835373,mandani2_2022
4/5/2021,4/5/2021,0.3142,0.132831901,arscolesnorth_2021
6/21/2021,6/21/2021,0.35265,0.132807136,mandani2_2021
10/11/2023,10/11/2023,0.32107,0.132713005,mead2_2023
10/15/2021,10/15/2021,0.351,0.132703766,mandani2_2021
11/5/2023,11/5/2023,0.31594,0.132692873,ecb2_2023
5/12/2023,5/12/2023,0.32812,0.132642597,arsmorris1_2023
10/20/2022,10/20/2022,0.33149,0.132630065,goodwaterbau_2022
6/10/2022,6/10/2022,0.30964,0.132624984,arscolesnorth_2022
11/5/2022,11/5/2022,0.32674,0.132624373,arsope3ltar_2022
10/8/2022,10/8/2022,0.34767,0.132594615,mead3_2022
5/27/2021,5/27/2021,0.34904,0.132567078,mandani2_2021
11/19/2021,11/19/2021,0.35041,0.132558078,bouldincorn_2021
10/7/2023,10/7/2023,0.32995,0.132534772,goodwaterbau_2023
4/3/2021,4/3/2021,0.33306,0.132514566,goodwaterbau_2021
6/22/2023,6/22/2023,0.36318,0.13251242,ecb1_2023
10/27/2022,10/27/2022,0.32644,0.132503733,arsope3ltar_2022
5/21/2023,5/21/2023,0.34699,0.132454604,mandani2_2023
6/9/2022,6/9/2022,0.30806,0.132431462,arscolesnorth_2022
11/22/2023,11/22/2023,0.32539,0.132427603,mead2_2023
3/13/2021,3/13/2021,0.3124,0.132419229,arscolesnorth_2021
11/15/2023,11/15/2023,0.3081,0.132258162,bouldincorn_2023
11/16/2022,11/16/2022,0.31566,0.132251605,bouldincorn_2022
11/10/2023,11/10/2023,0.32327,0.1322456,mead2_2023
6/8/2022,6/8/2022,0.3082,0.132232949,arscolesnorth_2022
10/21/2022,10/21/2022,0.32825,0.132230952,ecb4_2022
11/13/2022,11/13/2022,0.32427,0.132227063,arsmorris1_2022
10/6/2023,10/6/2023,0.33765,0.132206708,mead1_2023
11/7/2023,11/7/2023,0.34886,0.132165819,goodwater_2023
4/9/2022,4/9/2022,0.33307,0.132152155,NEON.D06.KONA.DP1.00033_2022
5/31/2022,5/31/2022,0.34735,0.132135347,mead1_2022
4/21/2022,4/21/2022,0.31017,0.132130995,arscolesnorth_2022
5/3/2023,5/3/2023,0.33731,0.132119119,NEON.D06.KONA.DP1.00033_2023
11/12/2022,11/12/2022,0.33507,0.132039696,NEON.D06.KONA.DP1.00033_2022
10/25/2022,10/25/2022,0.31013,0.132029578,ecb2_2022
5/28/2022,5/28/2022,0.34951,0.132022619,mandani2_2022
5/28/2021,5/28/2021,0.34709,0.132003918,mandani2_2021
10/3/2023,10/3/2023,0.31064,0.131948531,ecb2_2023
2/4/2022,2/4/2022,0.33585,0.131921113,NEON.D06.KONA.DP1.00033_2022
5/18/2023,5/18/2023,0.35388,0.131913334,mead3_2023
10/31/2023,10/31/2023,0.31493,0.13190642,ecb2_2023
10/25/2022,10/25/2022,0.3233,0.131869957,arsmorris1_2022
11/6/2023,11/6/2023,0.31769,0.131838486,ecb2_2023
4/6/2021,4/6/2021,0.31621,0.131835073,arscolesnorth_2021
6/11/2022,6/11/2022,0.33995,0.131823123,arsmorris1_2022
12/9/2022,12/9/2022,0.34804,0.131754875,mead3_2022
11/17/2023,11/17/2023,0.33977,0.131752416,mead1_2023
11/4/2021,11/4/2021,0.33442,0.131750971,goodwaterbau_2021
11/18/2023,11/18/2023,0.33936,0.131749436,mead1_2023
5/31/2021,5/31/2021,0.32336,0.131709427,arscolesnorth_2021
11/16/2023,11/16/2023,0.34024,0.131649688,mead1_2023
6/13/2022,6/13/2022,0.34046,0.131616026,arsbrooks10_2022
5/18/2021,5/18/2021,0.35131,0.131615251,mead3_2021
11/19/2023,11/19/2023,0.34044,0.131576464,mead1_2023
5/23/2021,5/23/2021,0.35174,0.13156797,mead1_2021
2/26/2022,2/26/2022,0.31173,0.131538361,arscolesnorth_2022
11/9/2023,11/9/2023,0.32353,0.131504416,mead2_2023
6/5/2022,6/5/2022,0.35258,0.13147971,mead3_2022
10/16/2021,10/16/2021,0.34966,0.131465644,mandani2_2021
4/16/2021,4/16/2021,0.34623,0.131465048,mandani2_2021
3/12/2021,3/12/2021,0.31352,0.131455034,arscolesnorth_2021
11/15/2023,11/15/2023,0.33877,0.13144137,mead1_2023
10/28/2022,10/28/2022,0.35006,0.1314345,mead3_2022
5/23/2021,5/23/2021,0.32671,0.131433561,arsmorris1_2021
11/4/2022,11/4/2022,0.32422,0.131408215,arsmorris1_2022
5/2/2023,5/2/2023,0.33592,0.131354138,NEON.D06.KONA.DP1.00033_2023
10/29/2022,10/29/2022,0.34958,0.131332338,mead3_2022
11/4/2022,11/4/2022,0.32491,0.131314516,arsope3ltar_2022
10/30/2022,10/30/2022,0.35042,0.131313384,mead3_2022
10/27/2022,10/27/2022,0.34945,0.131294101,mead3_2022
5/23/2023,5/23/2023,0.31111,0.131249756,arscolesnorth_2023
5/4/2023,5/4/2023,0.34998,0.131210595,mead3_2023
4/2/2021,4/2/2021,0.33328,0.131158426,goodwaterbau_2021
11/1/2023,11/1/2023,0.33782,0.131117836,NEON.D06.KONA.DP1.00033_2023
10/28/2022,10/28/2022,0.32471,0.131084248,arsope3ltar_2022
5/12/2023,5/12/2023,0.3445,0.131066546,mead1_2023
11/14/2023,11/14/2023,0.3393,0.131066486,mead1_2023
6/12/2022,6/12/2022,0.33864,0.131056681,arsbrooks10_2022
5/25/2021,5/25/2021,0.33325,0.131039813,arsope3ltar_2021
11/20/2021,11/20/2021,0.34766,0.131023228,bouldincorn_2021
11/23/2023,11/23/2023,0.32469,0.131008163,mead2_2023
11/22/2023,11/22/2023,0.33877,0.131002322,ecb1_2023
10/26/2022,10/26/2022,0.34841,0.130973369,mead3_2022
5/29/2021,5/29/2021,0.34937,0.130943716,mandani2_2021
9/6/2022,9/6/2022,0.36032,0.13093774,arkansascornsoy_2022
1/19/2022,1/19/2022,0.33606,0.130936548,NEON.D06.KONA.DP1.00033_2022
11/16/2023,11/16/2023,0.30978,0.130917907,bouldincorn_2023
11/13/2022,11/13/2022,0.3361,0.130863577,NEON.D06.KONA.DP1.00033_2022
10/18/2022,10/18/2022,0.32908,0.130853444,arsbrooks10_2022
10/11/2021,10/11/2021,0.30344,0.130849749,arscolesnorth_2021
2/5/2022,2/5/2022,0.33637,0.130797327,NEON.D06.KONA.DP1.00033_2022
11/17/2022,11/17/2022,0.31509,0.130780488,bouldincorn_2022
10/23/2021,10/23/2021,0.33324,0.130752996,arsbrooks10_2021
4/8/2022,4/8/2022,0.33166,0.130713433,NEON.D06.KONA.DP1.00033_2022
4/16/2023,4/16/2023,0.33032,0.13070479,arsmorris1_2023
6/20/2021,6/20/2021,0.35342,0.130687714,mandani2_2021
11/20/2023,11/20/2023,0.33759,0.130666956,mead1_2023
11/7/2023,11/7/2023,0.31736,0.130666062,ecb2_2023
9/20/2023,9/20/2023,0.38753,0.130665168,ecb4_2023
10/31/2022,10/31/2022,0.34947,0.130647108,mead3_2022
10/23/2022,10/23/2022,0.34957,0.130596891,mead3_2022
4/7/2021,4/7/2021,0.31826,0.130593419,arscolesnorth_2021
11/13/2023,11/13/2023,0.33914,0.130589724,mead1_2023
5/6/2023,5/6/2023,0.35755,0.130581051,arkansascornsoy_2023
5/29/2023,5/29/2023,0.3192,0.130556047,ecb2_2023
10/8/2023,10/8/2023,0.33007,0.130542129,goodwaterbau_2023
10/29/2022,10/29/2022,0.35857,0.130536258,arkansascornsoy_2022
5/26/2023,5/26/2023,0.33515,0.130487084,ecb1_2023
10/14/2021,10/14/2021,0.34548,0.130486578,mead3_2021
10/25/2022,10/25/2022,0.34722,0.130485594,mead3_2022
11/30/2023,11/30/2023,0.31659,0.130473703,ecb2_2023
11/29/2023,11/29/2023,0.31832,0.130431086,ecb2_2023
10/30/2022,10/30/2022,0.34461,0.130427241,mandani2_2022
3/11/2021,3/11/2021,0.31376,0.130379498,arscolesnorth_2021
4/20/2022,4/20/2022,0.31313,0.130364254,arscolesnorth_2022
11/3/2022,11/3/2022,0.32618,0.130361706,arsope3ltar_2022
11/14/2022,11/14/2022,0.33499,0.13033621,NEON.D06.KONA.DP1.00033_2022
10/17/2021,10/17/2021,0.348,0.130331039,mandani2_2021
11/15/2022,11/15/2022,0.33507,0.130309358,goodwaterbau_2022
11/1/2022,11/1/2022,0.35025,0.130278319,mead3_2022
5/5/2023,5/5/2023,0.35173,0.130277202,mead3_2023
10/22/2023,10/22/2023,0.33414,0.130259871,ecb4_2023
5/1/2023,5/1/2023,0.33573,0.130259827,NEON.D06.KONA.DP1.00033_2023
5/22/2021,5/22/2021,0.34629,0.130199358,arsbrooks10_2021
6/10/2023,6/10/2023,0.33389,0.13018328,bouldincorn_2023
12/30/2023,12/30/2023,0.32633,0.130163342,mead2_2023
6/2/2023,6/2/2023,0.33687,0.130119979,arsmorris3_2023
11/3/2021,11/3/2021,0.33453,0.130086273,goodwaterbau_2021
5/28/2021,5/28/2021,0.33049,0.130064905,arsmorris3_2021
10/29/2022,10/29/2022,0.32603,0.130060896,arsope3ltar_2022
11/8/2023,11/8/2023,0.32342,0.130053088,mead2_2023
11/12/2023,11/12/2023,0.33904,0.13004078,mead1_2023
5/22/2021,5/22/2021,0.32777,0.130039573,arsmorris1_2021
5/17/2023,5/17/2023,0.35237,0.130039409,mead3_2023
6/11/2022,6/11/2022,0.33797,0.13002786,arsbrooks10_2022
11/27/2023,11/27/2023,0.33962,0.130016133,NEON.D06.KONA.DP1.00033_2023
5/30/2021,5/30/2021,0.34903,0.129957691,mandani2_2021
2/6/2022,2/6/2022,0.33697,0.129947513,NEON.D06.KONA.DP1.00033_2022
11/27/2023,11/27/2023,0.31817,0.129946157,ecb2_2023
4/1/2021,4/1/2021,0.33324,0.129920468,goodwaterbau_2021
11/14/2022,11/14/2022,0.32907,0.129904002,arsmorris1_2022
11/21/2023,11/21/2023,0.34045,0.129887059,mead1_2023
9/20/2023,9/20/2023,0.35188,0.129876107,mead3_2023
4/15/2021,4/15/2021,0.34621,0.12986809,mandani2_2021
